file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\objectoriented\metersphere\backend\services\project-management\src\test\java\io\metersphere\project\controller\param\ProjectApplicationRequestDefinition.java,io.metersphere.project.controller.param.ProjectApplicationRequestDefinition,class,3,4,1,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,1,0,0,5,0,0,0,0,0,2,1,1,0,3,0,0,0,0,17,1,0
D:\objectoriented\metersphere\backend\services\bug-management\src\main\java\io\metersphere\bug\service\BugExportService.java,io.metersphere.bug.service.BugExportService,class,14,16,2,14,15,1,0,32,6,0.75,0.0,0.0,4,0,3,1,0,0,3,0,0,0,4,2,0,4,0,0,2,0,1,63,5,3,0,1,0,8,6,17,4,17,2,0,0,1,61,1,1
D:\objectoriented\metersphere\backend\framework\domain\src\main\java\io\metersphere\functional\mapper\CaseReviewMapper.java,io.metersphere.functional.mapper.CaseReviewMapper,interface,4,4,0,4,13,1,0,0,78,0.0,0.0,0.0,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,0,0,0,0,0,20,1,0
D:\objectoriented\metersphere\backend\services\system-setting\src\main\java\io\metersphere\system\notice\MessageDetail.java,io.metersphere.system.notice.MessageDetail,class,1,12,11,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,14,0,0,0,0,23,1,0
D:\objectoriented\metersphere\backend\framework\domain\src\main\java\io\metersphere\system\domain\UserInviteExample.java,io.metersphere.system.domain.UserInviteExample$GeneratedCriteria,innerclass,3,3,0,3,66,1,0,5,1788,0.8852459,0.011475409,0.011475409,61,0,57,0,4,0,61,0,0,0,1,0,0,0,1,0,0,0,0,250,57,0,4,0,0,105,1,1,2,1,1,0,0,0,41,1036,0
D:\objectoriented\metersphere\backend\services\case-management\src\main\java\io\metersphere\functional\excel\listener\FunctionalCasePretreatmentListener.java,io.metersphere.functional.excel.listener.FunctionalCasePretreatmentListener,class,4,4,0,4,8,2,0,11,2,0.5833333,0.33333334,0.5,4,0,4,0,0,0,4,0,0,0,3,0,0,1,0,2,0,0,0,29,0,1,1,0,0,0,3,7,2,6,2,0,0,0,32,1,0
D:\objectoriented\metersphere\backend\services\project-management\src\main\java\io\metersphere\project\service\ProjectUserRoleService.java,io.metersphere.project.service.ProjectUserRoleService,class,21,23,2,21,19,2,0,61,51,0.8636364,0.044444446,0.044444446,11,0,10,1,0,0,10,0,0,0,4,0,0,4,0,0,0,0,2,114,7,0,3,0,0,3,5,14,0,21,3,0,0,3,65,1,0
D:\objectoriented\metersphere\backend\framework\domain\src\main\java\io\metersphere\system\domain\UserExample.java,io.metersphere.system.domain.UserExample$Criterion,innerclass,0,0,0,0,14,1,0,0,22,0.75,0.35897437,1.0,13,0,8,0,5,0,13,0,0,0,8,0,0,8,0,0,0,0,0,66,8,0,0,0,0,0,0,13,0,8,1,0,0,0,23,9,0
D:\objectoriented\metersphere\backend\framework\domain\src\main\java\io\metersphere\functional\domain\FunctionalCaseBlobExample.java,io.metersphere.functional.domain.FunctionalCaseBlobExample$GeneratedCriteria,innerclass,3,3,0,3,26,1,0,5,168,0.6666667,0.1,0.1,21,0,17,0,4,0,21,0,0,0,1,0,0,0,1,0,0,0,0,90,17,0,4,0,0,31,1,1,2,1,1,0,0,0,36,1036,0
D:\objectoriented\metersphere\backend\framework\domain\src\main\java\io\metersphere\system\domain\StatusFlowExample.java,io.metersphere.system.domain.StatusFlowExample$Criteria,innerclass,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0
D:\objectoriented\metersphere\backend\services\case-management\src\main\java\io\metersphere\functional\controller\CaseReviewController.java,io.metersphere.functional.controller.CaseReviewController,class,32,32,0,32,14,1,0,21,0,0.0,1.0,1.0,13,0,13,0,0,0,13,0,0,0,1,0,0,1,0,0,0,0,0,43,6,0,0,0,0,67,0,1,0,2,0,0,0,0,49,1,0
D:\objectoriented\metersphere\backend\framework\domain\src\main\java\io\metersphere\project\mapper\ProjectApplicationMapper.java,io.metersphere.project.mapper.ProjectApplicationMapper,interface,4,4,0,4,13,1,0,0,78,0.0,0.0,0.0,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,11,0,0,0,0,0,0,0,0,20,1,0
D:\objectoriented\metersphere\backend\services\system-setting\src\main\java\io\metersphere\system\notice\sender\impl\DingEnterPriseNoticeSender.java,io.metersphere.system.notice.sender.impl.DingEnterPriseNoticeSender,class,14,16,2,14,13,2,0,23,15,0.0,0.0,0.0,6,2,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,55,4,0,0,2,0,9,1,17,2,12,2,0,0,0,44,1,4
D:\objectoriented\metersphere\backend\framework\domain\src\main\java\io\metersphere\bug\domain\BugLocalAttachmentExample.java,io.metersphere.bug.domain.BugLocalAttachmentExample,class,3,5,2,3,12,2,0,4,13,0.6363637,0.38181818,0.8181818,11,0,10,0,1,0,11,0,0,0,3,0,0,0,3,0,0,0,0,584,6,0,1,0,0,0,1,8,0,6,1,0,3,0,23,1,0
D:\objectoriented\metersphere\backend\services\api-test\src\test\java\io\metersphere\api\controller\ApiShareControllerTests.java,io.metersphere.api.controller.ApiShareControllerTests,class,28,29,1,28,5,2,0,44,1,0.5555556,0.0,0.0,2,0,2,0,0,0,2,0,0,0,9,4,0,9,0,0,4,0,8,77,0,0,2,0,0,19,7,23,4,28,2,0,0,1,67,1,0
D:\objectoriented\metersphere\backend\services\system-setting\src\main\java\io\metersphere\system\uid\NumGenerator.java,io.metersphere.system.uid.NumGenerator,class,12,13,1,12,11,1,0,22,9,0.75,0.1,0.1,6,1,5,1,0,0,5,0,0,0,6,6,0,6,0,0,3,0,3,51,2,2,1,1,0,9,7,12,5,12,3,0,0,0,50,1,1
D:\objectoriented\metersphere\backend\framework\domain\src\main\java\io\metersphere\system\domain\UserKeyExample.java,io.metersphere.system.domain.UserKeyExample$Criterion,innerclass,0,0,0,0,14,1,0,0,22,0.75,0.35897437,1.0,13,0,8,0,5,0,13,0,0,0,8,0,0,8,0,0,0,0,0,66,8,0,0,0,0,0,0,13,0,8,1,0,0,0,23,9,0
